1er jour de la semaine,Semaine,Région Code,Région,Classe d'âge,Taux de passages aux urgences pour asthme,Taux d'hospitalisations après passages aux urgences pour asthme,Taux d'actes médicaux SOS médecins pour asthme
2020-04-13,2020-S16,32,Hauts-de-France,Tous âges,335.59393134,384.61538462,1143.6950147
2020-04-27,2020-S18,32,Hauts-de-France,00-14 ans,595.71088165,380.22813688,269.17900404
2020-04-27,2020-S18,32,Hauts-de-France,65 ans ou plus,123.48728081,59.417706477,204.91803279
2020-05-11,2020-S20,32,Hauts-de-France,00-14 ans,407.47028862,647.24919094,712.25071225
2020-05-11,2020-S20,32,Hauts-de-France,15-64 ans,218.01605391,299.4011976,630.25210084
2020-05-25,2020-S22,32,Hauts-de-France,00-14 ans,598.47660501,970.87378641,1007.0493454
2021-05-31,2021-S22,75,Nouvelle Aquitaine,15-64 ans,406.26040626,411.80507893,936.81482958
2020-06-01,2020-S23,32,Hauts-de-France,00-14 ans,627.9006279,2153.8461538,392.15686275
2021-05-31,2021-S22,75,Nouvelle Aquitaine,65 ans ou plus,125.04689258,126.55024045,553.50553506
2020-06-01,2020-S23,32,Hauts-de-France,65 ans ou plus,41.177681697,0.0,836.12040134
2021-06-07,2021-S23,75,Nouvelle Aquitaine,65 ans ou plus,137.5343836,77.942322681,590.93893631
2020-06-15,2020-S25,32,Hauts-de-France,00-14 ans,437.10539097,1086.9565217,910.01011122
2021-06-14,2021-S24,75,Nouvelle Aquitaine,00-14 ans,2224.06639,7216.4948454,1349.1280026
2020-06-15,2020-S25,32,Hauts-de-France,15-64 ans,299.6542451,269.68716289,591.32720105
2021-06-14,2021-S24,75,Nouvelle Aquitaine,15-64 ans,550.63442662,800.25608195,833.00277668
2020-06-15,2020-S25,32,Hauts-de-France,65 ans ou plus,61.842918986,157.81167806,0.0
2021-06-21,2021-S25,75,Nouvelle Aquitaine,15-64 ans,431.11300018,512.49199231,946.96969697
2020-07-06,2020-S28,32,Hauts-de-France,15-64 ans,292.29082938,548.84742042,660.32752245
2021-06-28,2021-S26,75,Nouvelle Aquitaine,00-14 ans,2646.1648489,8320.2511774,2055.7029178
2020-07-06,2020-S28,32,Hauts-de-France,Tous âges,590.32902162,902.87945339,1073.1707317
2021-06-28,2021-S26,75,Nouvelle Aquitaine,Tous âges,735.52263545,891.11668059,1058.6811857
2020-07-20,2020-S30,32,Hauts-de-France,15-64 ans,319.86907684,511.65434906,914.07678245
2021-07-05,2021-S27,75,Nouvelle Aquitaine,00-14 ans,2156.3342318,6666.6666667,1681.2373907
2021-07-05,2021-S27,75,Nouvelle Aquitaine,65 ans ou plus,49.714143674,55.355660116,458.41519319
2021-07-05,2021-S27,75,Nouvelle Aquitaine,Tous âges,642.72085161,842.97756822,1034.0027839
2021-07-12,2021-S28,75,Nouvelle Aquitaine,15-64 ans,506.13314279,693.000693,1195.7635805
2021-07-12,2021-S28,75,Nouvelle Aquitaine,65 ans ou plus,170.39922103,164.88046167,600.6006006
2021-07-19,2021-S29,75,Nouvelle Aquitaine,00-14 ans,1665.8337498,7044.198895,1398.6013986
2021-07-19,2021-S29,75,Nouvelle Aquitaine,15-64 ans,456.00405337,398.80358923,1060.1915185
2021-07-26,2021-S30,75,Nouvelle Aquitaine,15-64 ans,446.48034327,573.74282821,1142.7596793
2021-07-26,2021-S30,75,Nouvelle Aquitaine,65 ans ou plus,164.3697054,198.92014777,536.6726297
2021-07-26,2021-S30,75,Nouvelle Aquitaine,Tous âges,596.43435981,829.00098356,1128.3075387
2021-08-02,2021-S31,75,Nouvelle Aquitaine,65 ans ou plus,90.88548429,57.570523892,503.07434321
2022-05-02,2022-S18,24,Centre-Val de Loire,Tous âges,733.0075522,676.28494139,1826.1504748
2022-05-09,2022-S19,24,Centre-Val de Loire,15-64 ans,661.48979005,1023.0179028,591.01654846
2022-05-09,2022-S19,24,Centre-Val de Loire,65 ans ou plus,191.26554033,257.73195876,0.0
2022-05-16,2022-S20,24,Centre-Val de Loire,65 ans ou plus,137.26835964,173.3102253,0.0
2022-05-16,2022-S20,24,Centre-Val de Loire,Tous âges,1079.6804146,993.37748344,1395.6734124
2022-05-23,2022-S21,24,Centre-Val de Loire,15-64 ans,872.76067983,1112.4845488,1843.8177874
2022-05-30,2022-S22,24,Centre-Val de Loire,00-14 ans,2124.7240618,5494.5054945,1262.6262626
2022-05-30,2022-S22,24,Centre-Val de Loire,Tous âges,1096.687556,993.94987035,1581.027668
2022-06-06,2022-S23,24,Centre-Val de Loire,00-14 ans,2357.2848623,6188.9250814,1376.146789
2022-06-06,2022-S23,24,Centre-Val de Loire,65 ans ou plus,339.67391304,262.00873362,0.0
2022-06-13,2022-S24,24,Centre-Val de Loire,65 ans ou plus,223.35673261,493.42105263,0.0
2022-06-13,2022-S24,24,Centre-Val de Loire,Tous âges,897.52078276,970.48119693,603.31825038
2022-06-20,2022-S25,24,Centre-Val de Loire,Tous âges,828.6908078,786.42384106,543.10930075
2022-06-27,2022-S26,24,Centre-Val de Loire,00-14 ans,2114.1649049,3521.1267606,493.82716049
2022-06-27,2022-S26,24,Centre-Val de Loire,15-64 ans,366.03221083,754.31034483,745.34161491
2022-06-27,2022-S26,24,Centre-Val de Loire,Tous âges,785.49848943,897.22675367,596.12518629
2022-07-11,2022-S28,24,Centre-Val de Loire,00-14 ans,2330.2263648,4014.5985401,3030.3030303
2022-07-11,2022-S28,24,Centre-Val de Loire,15-64 ans,592.97552075,1085.6453559,1298.7012987
2022-07-18,2022-S29,24,Centre-Val de Loire,00-14 ans,1413.6904762,3474.9034749,1593.625498
2022-07-18,2022-S29,24,Centre-Val de Loire,15-64 ans,342.92530192,550.0550055,254.77707006
2022-08-08,2022-S32,24,Centre-Val de Loire,00-14 ans,1185.3959222,3636.3636364,938.96713615
2022-08-08,2022-S32,24,Centre-Val de Loire,15-64 ans,280.15820699,869.56521739,650.19505852
2022-08-08,2022-S32,24,Centre-Val de Loire,65 ans ou plus,97.02457956,255.31914894,1162.7906977
2022-08-15,2022-S33,24,Centre-Val de Loire,00-14 ans,707.88107598,473.93364929,450.45045045
2022-08-15,2022-S33,24,Centre-Val de Loire,15-64 ans,265.7807309,136.42564802,1102.9411765
2022-08-15,2022-S33,24,Centre-Val de Loire,65 ans ou plus,107.797341,100.40160643,662.25165563
2022-08-15,2022-S33,24,Centre-Val de Loire,Tous âges,311.26979767,154.63917526,921.27303183
2022-08-22,2022-S34,24,Centre-Val de Loire,00-14 ans,642.20183486,1293.1034483,0.0
2022-08-22,2022-S34,24,Centre-Val de Loire,15-64 ans,371.6270803,351.69988277,839.32853717
2022-08-22,2022-S34,24,Centre-Val de Loire,Tous âges,360.78845477,278.29313544,754.40067058
2022-08-29,2022-S35,24,Centre-Val de Loire,65 ans ou plus,180.31013343,282.48587571,1652.892562
2022-08-29,2022-S35,24,Centre-Val de Loire,Tous âges,293.8034188,332.5415677,699.3006993
2022-09-05,2022-S36,24,Centre-Val de Loire,00-14 ans,2296.0932145,7196.969697,3003.003003
2022-09-12,2022-S37,24,Centre-Val de Loire,65 ans ou plus,197.10906702,163.26530612,0.0
2022-09-19,2022-S38,24,Centre-Val de Loire,00-14 ans,2556.3496427,7590.7590759,414.07867495
2022-09-19,2022-S38,24,Centre-Val de Loire,15-64 ans,352.26772347,331.12582781,579.37427578
2023-10-02,2023-S40,52,Pays de la Loire,Tous âges,1360.4957618,2022.3362511,2635.8759039
2023-10-23,2023-S43,52,Pays de la Loire,00-14 ans,4754.1649736,10704.960836,4863.2218845
2023-11-06,2023-S45,52,Pays de la Loire,00-14 ans,3403.231351,5977.0114943,2051.2820513
2023-11-06,2023-S45,52,Pays de la Loire,Tous âges,1060.5490786,1127.4934952,1752.7885272
2023-11-20,2023-S47,52,Pays de la Loire,Tous âges,1829.2247231,2249.7836746,2665.8270361
2023-11-27,2023-S48,52,Pays de la Loire,65 ans ou plus,390.73402177,351.90615836,392.15686275
2023-12-04,2023-S49,52,Pays de la Loire,00-14 ans,4038.2244143,10457.51634,2352.9411765
2023-12-11,2023-S50,52,Pays de la Loire,Tous âges,1160.6686619,1617.0212766,1662.8078299
2023-12-18,2023-S51,52,Pays de la Loire,15-64 ans,454.40300846,616.33281972,1560.4681404
2023-12-25,2023-S52,52,Pays de la Loire,00-14 ans,3014.1167493,5076.142132,3269.0695725
2024-01-01,2024-S01,52,Pays de la Loire,15-64 ans,1108.5089774,1813.8801262,1702.4726388
2024-01-15,2024-S03,52,Pays de la Loire,00-14 ans,2510.6218617,8585.8585859,1453.7107881
2024-01-22,2024-S04,52,Pays de la Loire,00-14 ans,3059.5277685,6222.2222222,2572.7826676
2024-01-22,2024-S04,52,Pays de la Loire,65 ans ou plus,361.21144762,335.00837521,1098.9010989
2024-02-12,2024-S07,52,Pays de la Loire,65 ans ou plus,395.36853996,642.89888954,1650.6189821
2024-02-12,2024-S07,52,Pays de la Loire,Tous âges,1194.5636624,1599.7901915,1771.2661273
2024-02-19,2024-S08,52,Pays de la Loire,65 ans ou plus,263.85224274,414.93775934,1236.2637363
2024-02-19,2024-S08,52,Pays de la Loire,Tous âges,1068.1315328,1375.8943313,1511.4469882
2024-02-26,2024-S09,52,Pays de la Loire,00-14 ans,3737.5054324,7500.0,2870.3703704
2024-02-26,2024-S09,52,Pays de la Loire,65 ans ou plus,278.78449958,329.67032967,1241.3793103
2024-03-04,2024-S10,52,Pays de la Loire,00-14 ans,3062.5265844,5675.6756757,1654.6018614
2024-03-04,2024-S10,52,Pays de la Loire,15-64 ans,660.95838967,514.13881748,1294.7777298
2024-03-11,2024-S11,52,Pays de la Loire,00-14 ans,2689.0756303,6396.5884861,2791.6251246
2024-03-11,2024-S11,52,Pays de la Loire,15-64 ans,427.70419426,626.56641604,1268.9316414
2024-03-11,2024-S11,52,Pays de la Loire,Tous âges,852.90928804,1064.1058915,1792.1146953
2024-03-18,2024-S12,52,Pays de la Loire,00-14 ans,3054.4488712,6572.7699531,3856.0411311
2024-03-18,2024-S12,52,Pays de la Loire,15-64 ans,475.72408003,702.87539936,1675.7436112
2024-03-18,2024-S12,52,Pays de la Loire,Tous âges,984.85962076,1176.1487965,2193.6989498
2024-09-23,2024-S39,52,Pays de la Loire,65 ans ou plus,307.26256983,463.49942063,846.26234133
2024-10-14,2024-S42,52,Pays de la Loire,00-14 ans,3587.8867676,7479.2243767,4008.2219938
2024-10-28,2024-S44,52,Pays de la Loire,65 ans ou plus,174.52006981,181.15942029,1006.2893082
2024-11-04,2024-S45,52,Pays de la Loire,Tous âges,1055.7496582,1405.62249,1552.1628499
2024-12-02,2024-S49,52,Pays de la Loire,15-64 ans,730.90692124,1163.6363636,2201.5655577
2024-12-16,2024-S51,52,Pays de la Loire,00-14 ans,4226.6750157,8444.4444444,2999.2684711
2024-12-23,2024-S52,52,Pays de la Loire,00-14 ans,4483.7980407,6500.0,2062.7802691
2024-12-23,2024-S52,52,Pays de la Loire,65 ans ou plus,378.78787879,563.52459016,1877.3466834
2024-12-23,2024-S52,52,Pays de la Loire,Tous âges,1637.7571601,1447.6918875,2031.25
2020-01-13,2020-S03,53,Bretagne,00-14 ans,2197.092084,6624.6056782,1808.5106383
2020-02-24,2020-S09,53,Bretagne,00-14 ans,1679.9664007,4942.9657795,1300.1083424
2020-02-24,2020-S09,53,Bretagne,15-64 ans,400.23717759,911.57702826,1643.3059449
2020-02-24,2020-S09,53,Bretagne,Tous âges,598.3309715,933.02232589,1730.2938753
2020-03-02,2020-S10,53,Bretagne,15-64 ans,333.62344067,942.5070688,1111.1111111
2020-03-09,2020-S11,53,Bretagne,00-14 ans,2698.9619377,9652.5096525,2766.3934426
2020-03-09,2020-S11,53,Bretagne,Tous âges,1056.9674361,1263.5379061,1840.1380104
2020-03-23,2020-S13,53,Bretagne,15-64 ans,957.25734639,1438.0530973,925.26690391
2022-05-30,2022-S22,53,Bretagne,15-64 ans,645.59216385,526.66227781,1676.4839148
2022-05-30,2022-S22,53,Bretagne,Tous âges,891.82302525,793.26923077,1612.0644826
2022-06-06,2022-S23,53,Bretagne,15-64 ans,490.74280616,753.94105552,1173.9130435
2022-06-13,2022-S24,53,Bretagne,15-64 ans,368.63270777,338.75338753,773.69439072
2022-06-20,2022-S25,53,Bretagne,00-14 ans,1884.4532606,7880.4347826,1650.1650165
2022-06-20,2022-S25,53,Bretagne,65 ans ou plus,207.61245675,228.62368541,468.01872075
2022-07-04,2022-S27,53,Bretagne,00-14 ans,2441.2027389,5135.9516616,1573.4265734
2022-07-04,2022-S27,53,Bretagne,Tous âges,697.46646796,660.46966732,904.64547677
2022-07-18,2022-S29,53,Bretagne,00-14 ans,1188.6619933,3878.1163435,591.71597633
2022-07-25,2022-S30,53,Bretagne,Tous âges,383.26018421,612.55742726,519.97810619
2022-09-19,2022-S38,53,Bretagne,00-14 ans,2252.1205031,9846.1538462,2060.0858369
2022-10-03,2022-S40,53,Bretagne,00-14 ans,2440.8468244,7222.2222222,1601.2810248
2022-10-03,2022-S40,53,Bretagne,15-64 ans,661.06442577,1441.3177763,896.28681178
2022-10-10,2022-S41,53,Bretagne,Tous âges,860.48646168,1119.1419911,1464.93756
2023-04-10,2023-S15,53,Bretagne,15-64 ans,403.94439824,659.63060686,990.95217579
2023-04-10,2023-S15,53,Bretagne,65 ans ou plus,253.9242844,361.50022594,930.23255814
2023-05-01,2023-S18,53,Bretagne,65 ans ou plus,202.06555905,135.56258473,436.04651163
2023-05-01,2023-S18,53,Bretagne,Tous âges,616.83599419,871.67070218,706.79990251
2023-05-08,2023-S19,53,Bretagne,00-14 ans,1351.7665131,5633.8028169,1503.7593985
2023-05-08,2023-S19,53,Bretagne,Tous âges,504.86163052,663.09614894,964.79791395
2023-05-29,2023-S22,53,Bretagne,Tous âges,737.70491803,734.2143906,1906.4565328
2023-06-05,2023-S23,53,Bretagne,65 ans ou plus,88.26125331,134.52914798,314.96062992
2023-06-26,2023-S26,53,Bretagne,Tous âges,544.3758028,595.23809524,679.69413764
2023-07-03,2023-S27,53,Bretagne,65 ans ou plus,182.19084491,268.9376961,934.57943925
2023-07-03,2023-S27,53,Bretagne,Tous âges,628.53551226,625.0,1024.6469122
2022-10-03,2022-S40,24,Centre-Val de Loire,00-14 ans,2690.9090909,4985.3372434,2281.3688213
2022-10-03,2022-S40,24,Centre-Val de Loire,65 ans ou plus,181.87329494,296.07698001,2343.75
2023-07-17,2023-S29,53,Bretagne,15-64 ans,399.3344426,569.15196357,1068.7732342
2022-10-10,2022-S41,24,Centre-Val de Loire,00-14 ans,3496.8317296,6282.7225131,1930.5019305
2022-10-10,2022-S41,24,Centre-Val de Loire,15-64 ans,540.61546992,766.70317634,1601.8306636
2023-07-24,2023-S30,53,Bretagne,Tous âges,408.5541015,512.6953125,1322.9104029
2022-10-10,2022-S41,24,Centre-Val de Loire,65 ans ou plus,212.37864078,303.26004549,5607.4766355
2022-10-17,2022-S42,24,Centre-Val de Loire,15-64 ans,483.98576512,665.18847007,1717.3051519
2023-07-31,2023-S31,53,Bretagne,Tous âges,470.49598118,452.60246417,781.25
2022-10-24,2022-S43,24,Centre-Val de Loire,00-14 ans,3871.7632552,7932.0113314,3300.9708738
2023-08-07,2023-S32,53,Bretagne,Tous âges,386.79892694,355.61877667,955.24017467
2022-10-24,2022-S43,24,Centre-Val de Loire,Tous âges,1479.8398627,1815.9806295,2094.972067
2022-10-31,2022-S44,24,Centre-Val de Loire,00-14 ans,4271.7889908,8187.1345029,1216.5450122
2022-11-07,2022-S45,24,Centre-Val de Loire,65 ans ou plus,283.01886792,295.63932003,2312.1387283
2023-09-18,2023-S38,53,Bretagne,00-14 ans,4496.7880086,13068.181818,3084.5771144
2022-11-14,2022-S46,24,Centre-Val de Loire,00-14 ans,5004.9800797,8391.6083916,2010.9689214
2022-11-14,2022-S46,24,Centre-Val de Loire,65 ans ou plus,252.0478891,303.95136778,2325.5813953
2022-11-21,2022-S47,24,Centre-Val de Loire,15-64 ans,798.08459697,895.14066496,1891.2529551
2022-11-28,2022-S48,24,Centre-Val de Loire,15-64 ans,823.10685424,861.14101184,1165.8031088
2022-11-28,2022-S48,24,Centre-Val de Loire,65 ans ou plus,320.92426187,394.01103231,3571.4285714
2022-11-28,2022-S48,24,Centre-Val de Loire,Tous âges,2005.730659,1785.0360805,1572.5518227
2022-12-05,2022-S49,24,Centre-Val de Loire,15-64 ans,824.98526812,1378.5790032,2038.5050963
2022-12-05,2022-S49,24,Centre-Val de Loire,65 ans ou plus,268.17640048,364.43148688,1075.2688172
2022-12-12,2022-S50,24,Centre-Val de Loire,00-14 ans,3635.9371335,5913.9784946,1964.2857143
2022-12-19,2022-S51,24,Centre-Val de Loire,15-64 ans,918.61402095,920.59838895,1616.1616162
2022-12-19,2022-S51,24,Centre-Val de Loire,65 ans ou plus,375.7380569,513.14945478,3636.3636364
2023-01-02,2023-S01,24,Centre-Val de Loire,Tous âges,710.74908162,699.02912621,1946.0138104
2023-01-09,2023-S02,24,Centre-Val de Loire,00-14 ans,2592.3295455,6690.1408451,753.76884422
2023-01-09,2023-S02,24,Centre-Val de Loire,65 ans ou plus,270.36160865,403.55125101,1369.8630137
2023-01-09,2023-S02,24,Centre-Val de Loire,Tous âges,896.25433331,1221.5669756,823.04526749
2023-01-23,2023-S04,24,Centre-Val de Loire,00-14 ans,3405.1858794,6983.2402235,1405.1522248
2023-01-23,2023-S04,24,Centre-Val de Loire,65 ans ou plus,193.79844961,78.616352201,2654.8672566
2023-01-30,2023-S05,24,Centre-Val de Loire,15-64 ans,775.56188667,1806.5887354,1117.3184358
2021-09-27,2021-S39,28,Normandie,65 ans ou plus,191.66267369,302.66343826,716.84587814
2021-10-04,2021-S40,28,Normandie,00-14 ans,2855.4431886,8152.173913,1512.0967742
2021-10-18,2021-S42,28,Normandie,00-14 ans,3122.7566403,7064.01766,1503.7593985
2021-11-01,2021-S44,28,Normandie,00-14 ans,2408.2021936,7286.4321608,2043.1328036
2021-11-22,2021-S47,28,Normandie,00-14 ans,4095.8127628,12035.010941,1764.7058824
2021-11-29,2021-S48,28,Normandie,Tous âges,1320.6550449,1588.1561238,1076.1589404
2021-12-13,2021-S50,28,Normandie,00-14 ans,3345.1691273,7331.9755601,954.19847328
2021-12-13,2021-S50,28,Normandie,Tous âges,1241.6090446,1496.6740576,602.30292294
2021-12-20,2021-S51,28,Normandie,00-14 ans,3495.8382878,8045.9770115,1185.9838275
2021-12-20,2021-S51,28,Normandie,15-64 ans,542.43417335,576.6062603,755.93952484
2021-12-27,2021-S52,28,Normandie,00-14 ans,2414.6341463,4872.3897912,1395.631068
2021-12-27,2021-S52,28,Normandie,15-64 ans,619.38061938,973.05389222,837.83783784
2022-01-03,2022-S01,28,Normandie,00-14 ans,2098.2735724,3553.2994924,498.13200498
2022-01-10,2022-S02,28,Normandie,15-64 ans,398.27414537,549.88216811,395.03386005
2022-01-17,2022-S03,28,Normandie,00-14 ans,2509.2250923,5777.7777778,792.39302694
2022-01-17,2022-S03,28,Normandie,Tous âges,862.65223275,1028.9737341,536.7965368
2022-01-24,2022-S04,28,Normandie,65 ans ou plus,285.03562945,219.29824561,220.26431718
2022-01-31,2022-S05,28,Normandie,00-14 ans,2669.7892272,5918.3673469,805.98733448
2022-01-31,2022-S05,28,Normandie,65 ans ou plus,161.84971098,155.60165975,414.93775934
2022-02-07,2022-S06,28,Normandie,Tous âges,883.05350607,1002.5062657,882.53834839
2022-02-14,2022-S07,28,Normandie,15-64 ans,298.35390947,224.71910112,442.77929155
2022-02-14,2022-S07,28,Normandie,Tous âges,652.6593004,690.03588187,626.43558154
2022-02-21,2022-S08,28,Normandie,00-14 ans,1715.8992181,3925.6198347,1305.1584835
2022-02-21,2022-S08,28,Normandie,Tous âges,727.64540097,801.28205128,766.43807987
2022-02-28,2022-S09,28,Normandie,00-14 ans,2428.5447413,6386.8613139,1302.6052104
2022-02-28,2022-S09,28,Normandie,15-64 ans,395.92760181,947.52186589,595.04132231
2022-02-28,2022-S09,28,Normandie,65 ans ou plus,247.85939612,210.30494217,0.0
2022-02-28,2022-S09,28,Normandie,Tous âges,897.10279916,1360.5442177,809.86563593
2022-03-07,2022-S10,28,Normandie,00-14 ans,2367.6644681,3272.7272727,1317.5829169
2023-11-06,2023-S45,53,Bretagne,00-14 ans,3881.5789474,12176.165803,1893.5978359
2023-11-06,2023-S45,53,Bretagne,15-64 ans,588.37950478,648.92926671,1120.2068074
2023-12-11,2023-S50,53,Bretagne,15-64 ans,621.26642772,747.2826087,1212.611156
2023-12-18,2023-S51,53,Bretagne,00-14 ans,2476.1904762,8709.6774194,2310.4693141
2024-01-01,2024-S01,53,Bretagne,15-64 ans,645.24134508,810.26333558,934.57943925
2024-01-01,2024-S01,53,Bretagne,Tous âges,780.94238089,808.68761553,1061.2425381
2024-01-08,2024-S02,53,Bretagne,15-64 ans,463.43975283,669.79236437,1156.0693642
2024-01-08,2024-S02,53,Bretagne,Tous âges,586.17437003,703.71269109,1095.4616588
2024-01-15,2024-S03,53,Bretagne,00-14 ans,2012.3336579,6289.3081761,1452.432825
2024-01-22,2024-S04,53,Bretagne,65 ans ou plus,219.97360317,333.61134279,1391.0355487
2024-01-29,2024-S05,53,Bretagne,15-64 ans,509.33786078,855.82620145,1330.5322129
2024-02-05,2024-S06,53,Bretagne,15-64 ans,419.50113379,735.29411765,1059.0015129
2024-02-12,2024-S07,53,Bretagne,00-14 ans,1971.0906702,5319.1489362,1915.7088123
2024-02-19,2024-S08,53,Bretagne,00-14 ans,2449.8229044,6301.369863,1955.3072626
2024-02-26,2024-S09,53,Bretagne,15-64 ans,646.49243466,780.14184397,1273.8853503
2024-03-04,2024-S10,53,Bretagne,65 ans ou plus,161.21602948,218.6270223,465.11627907
2024-03-04,2024-S10,53,Bretagne,Tous âges,811.68831169,821.05771553,1148.8633586
2024-03-11,2024-S11,53,Bretagne,00-14 ans,2328.4694194,7812.5,2189.7810219
2023-02-13,2023-S07,24,Centre-Val de Loire,65 ans ou plus,243.30900243,304.87804878,840.33613445
2024-03-18,2024-S12,53,Bretagne,15-64 ans,318.02120141,309.21459493,1071.1225364
2023-02-27,2023-S09,24,Centre-Val de Loire,00-14 ans,1834.8623853,5792.6829268,290.69767442
2024-03-25,2024-S13,53,Bretagne,00-14 ans,3174.132305,11781.609195,1779.9352751
2023-03-06,2023-S10,24,Centre-Val de Loire,65 ans ou plus,436.00124572,375.65740045,0.0
2024-03-25,2024-S13,53,Bretagne,65 ans ou plus,177.22640673,247.72914946,793.65079365
2023-03-13,2023-S11,24,Centre-Val de Loire,00-14 ans,2339.1812865,6557.3770492,1629.3279022
2024-04-01,2024-S14,53,Bretagne,Tous âges,946.2595965,1312.9625209,1274.1751991
2023-03-20,2023-S12,24,Centre-Val de Loire,65 ans ou plus,285.2614897,149.7005988,735.29411765
2024-04-08,2024-S15,53,Bretagne,Tous âges,835.59038783,908.26521344,941.34685011
2023-03-27,2023-S13,24,Centre-Val de Loire,00-14 ans,2620.9677419,5604.719764,1038.961039
2024-04-15,2024-S16,53,Bretagne,15-64 ans,413.8583422,667.88099575,1647.1608149
